medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
721ADE49C0859DAB80C136D8787582F3,20FB7B51A06C4347010FCC12D5754947,VTS,1,,2013-01-13 10:06:00,2013-01-13 10:30:00,1,1440,8.06,-73.996475,40.693432,-73.954468,40.764301
842EFEB7B0FB42096D2CF52C15660755,62BF9F1EDA126ECFA990337906D01CEB,VTS,1,,2013-01-13 10:25:00,2013-01-13 10:34:00,1,540,1.37,-74.006432,40.733238,-73.991272,40.723671
B5FEE89ADD8F36CAE0896474B4CB5522,CDC4FE9374574B001A3E6ECEB33F1A1F,VTS,1,,2013-01-13 10:25:00,2013-01-13 10:28:00,1,180,.84,-73.9907,40.734806,-73.986443,40.726593
3204EB55D14DAA988E50E3FC48EC04D0,508B0C200B7911E94E3D58151FADD644,VTS,1,,2013-01-13 10:24:00,2013-01-13 10:32:00,1,480,3.51,-73.945358,40.802246,-73.975876,40.757088
93EF2F696502BD1BAD9C38042772C2C1,0542898F9B66DDCB3FEC240B835F0094,VTS,1,,2013-01-13 10:12:00,2013-01-13 10:32:00,1,1200,5.18,0,0,0,0
9771700E1AE5E87B2EF8623BAE58D703,04F2AD25DCE38ED0E91992F1BA3E7899,VTS,1,,2013-01-13 10:12:00,2013-01-13 10:32:00,1,1200,6.41,-73.98288,40.777351,-74.013245,40.703465
12B46A3AAAEAD50862647CDDCC705479,854126D6EE5E19F35F70C853E974E085,VTS,1,,2013-01-13 10:28:00,2013-01-13 10:32:00,2,240,.69,-73.964508,40.758217,-73.973885,40.759426
7E9B294BA099F8E1CB3ADFCE7DA1DD79,BE758E1B4E8F5E9004981B72D38DFC07,VTS,1,,2013-01-13 10:21:00,2013-01-13 10:30:00,1,540,2.23,-73.996346,40.738056,-73.99408,40.729912
3B6AE3CF05F34ADC91DC68D20F2EB913,5C44AC3CF7545901D709BD4FA4C11150,VTS,2,,2013-01-13 10:02:00,2013-01-13 10:30:00,6,1680,18.61,-73.981415,40.7691,-73.786461,40.638779
33C0DFB76CC4385419D7AB7817111BA9,6C7DAD5EF42A73A19D63E958D1295970,VTS,1,,2013-01-13 11:02:00,2013-01-13 11:16:00,1,840,2.97,-73.95417,40.767307,-73.99028,40.75552
E5B70E847C120AC30EDA169887E95B61,C40EBAC7B34270FC0B53C2E20EA8FE8B,VTS,1,,2013-01-13 11:06:00,2013-01-13 11:12:00,5,360,2.35,-73.966972,40.792835,-73.94149,40.804604
7838AD0B8C4D5FB1D761044D9B7BE9D1,26258CCF8692BFEE7E7F5D793F88E7E6,VTS,1,,2013-01-13 11:08:00,2013-01-13 11:14:00,6,360,1.31,-73.937607,40.812981,-73.950333,40.806213
9A84FA618F78C840BFF27662E25DB476,28AE81497962D39D802A565F052CADF5,VTS,1,,2013-01-13 11:00:00,2013-01-13 11:14:00,1,840,4.08,-74.009789,40.712929,-73.973923,40.758816
0E4FF1B092A65BCC95107FC1AAE5BEC6,D0BA52D7EBABBB61FD30BAA4B4DD9541,VTS,1,,2013-01-14 12:35:00,2013-01-14 12:46:00,1,660,5.69,-73.87291,40.774067,-73.915756,40.770153
D63F401C0F754062C47766B66FA9BFEC,DDCC6B46FDACBCD101D36B1851A18FF4,VTS,1,,2013-01-13 10:50:00,2013-01-13 11:12:00,1,1320,11.06,-73.992157,40.743332,-73.836487,40.742943
B5CB39197E4229E6DA9AE90689BFAFAA,0E1176812E2A7E68C9DCEAE6A8CCCCB7,VTS,1,,2013-01-13 10:55:00,2013-01-13 11:14:00,1,1140,6.20,-73.987381,40.724846,-73.974007,40.794678
3AC3AB85F6E59CB391253FA638B854AA,14034BB590CF08BA9B41D0C4D6852B40,VTS,1,,2013-01-13 11:11:00,2013-01-13 11:16:00,1,300,1.17,-73.993942,40.741699,-74.004143,40.733547
69AAA9E6753311E71926AA25F92E4820,BF1CBF906E9B571758591912A489FF5C,VTS,1,,2013-01-13 11:04:00,2013-01-13 11:10:00,1,360,2.16,-73.947975,40.779026,-73.936203,40.803211
17A181BBBA33F2D7D45D975CD9DAF2E2,887E3F3A0C56A788B9B8DA19832A021A,VTS,1,,2013-01-13 11:06:00,2013-01-13 11:14:00,1,480,3.77,-74.010162,40.712345,-73.98243,40.757385
EA52C332C24255D561B8A8D2F261546B,768BDF3E57F35536F55CF09AD9F542BB,VTS,1,,2013-01-13 11:03:00,2013-01-13 11:14:00,1,660,2.17,-73.965759,40.765476,-73.990608,40.751423
6CE20A8D4E3097006E4C4BD9D7A01BC4,9DA54FF273BAB9AF1304626BAED9ED5E,VTS,1,,2013-01-13 11:09:00,2013-01-13 11:14:00,1,300,1.04,-73.981979,40.736526,-73.996407,40.737282
072E0721AE3D3F91576E68BAC5F6A802,1F885151CE30F25292ACC77620305DA0,VTS,1,,2013-01-13 11:06:00,2013-01-13 11:16:00,5,600,2.07,-73.98037,40.785374,-73.953918,40.78767
A4FC84D2662D988828DBD26B0948A413,6EEC641E3F3FC5F8DAD6D00611C23843,VTS,1,,2013-01-13 11:08:00,2013-01-13 11:15:00,2,420,1.25,-73.991768,40.754753,-73.982948,40.769539
34BDFF5F649216AB5AFB3F03F50417CD,525EDA0163775394896F36BDF2C8CF86,VTS,1,,2013-01-13 11:06:00,2013-01-13 11:14:00,1,480,1.95,-73.996445,40.732197,-74.009705,40.710243
50476672EA8394C08614195B7FDCA5C2,6C69FD8DE37D13A4EC5B97D371B63006,VTS,1,,2013-01-13 11:12:00,2013-01-13 11:15:00,1,180,.65,-73.954803,40.769478,-73.962906,40.772503
9D22434DB479CBE81DFF66D9304BB850,841FA3D59C292166517AC44F09A3C30D,VTS,1,,2013-01-13 10:52:00,2013-01-13 10:55:00,1,180,1.26,-73.979675,40.781216,-73.96991,40.794678
B3F9237932E5EEDC3930EF3828F1339B,03B509BD9941FC3C8F4C60467219C362,VTS,1,,2013-01-13 10:43:00,2013-01-13 10:57:00,1,840,10.57,-73.872948,40.774124,-73.784966,40.665596
741B394D16E2657A79661A051F9C5D90,32CACAEF0E1CA9FF57E51B718AC5AE53,VTS,1,,2013-01-13 10:53:00,2013-01-13 10:55:00,1,120,.58,-73.955994,40.779289,-73.955757,40.773331
19CD3E8DDB8FD3250C1A93432C0A4354,8736A961B0A91F3C120DDB7626876736,VTS,1,,2013-01-13 10:53:00,2013-01-13 10:54:00,1,60,.35,-73.974335,40.762806,-73.974823,40.762482
6816A8A4203980A7D9B19DA5FA9E845B,D2D7840FE092130349EC1DDF06C5104B,VTS,1,,2013-01-13 10:24:00,2013-01-13 10:31:00,1,420,2.00,-73.975594,40.752544,-73.966438,40.772305
B873E6942BFF09227802D3A9D73875CF,03FBC97987FCAA3197E6DB28B3014939,VTS,1,,2013-01-13 10:25:00,2013-01-13 10:31:00,1,360,1.25,-73.982346,40.735249,-73.979385,40.748943
96748B85E03307579E92AC277D940C8D,0B6E99C5380BF98FAFE81E4DD7AB7799,VTS,1,,2013-01-13 10:28:00,2013-01-13 10:32:00,1,240,.89,-73.982803,40.735199,-73.994408,40.736427
0957AB428722E2A85CE2AAE74849BE82,E8CD36A85B2CDFE7C02DFA9F001D68E0,VTS,1,,2013-01-13 10:22:00,2013-01-13 10:32:00,5,600,1.30,-73.985291,40.757359,-73.998352,40.760723
DCD2A8F87717DED1874324EC47146A2B,EA5EB81DC557FB493A00BC0482AB910F,VTS,1,,2013-01-13 10:29:00,2013-01-13 10:32:00,1,180,.94,-73.971474,40.754002,-73.963249,40.766136
9666F80B89233169D19E01CF53EE3411,69DEC255189A8EB550000098FFEE5E09,VTS,1,,2013-01-13 04:43:00,2013-01-13 04:46:00,6,180,1.45,-73.987823,40.754047,-73.998558,40.74004
1A80654F5D79DAA6EFD793E9A3FBB0EE,53ACB0711E931E856031249995802F09,VTS,1,,2013-01-13 04:25:00,2013-01-13 04:39:00,1,840,6.18,-74.001228,40.72757,-73.922646,40.736992
C2CC24411E3027A1C290062ADFDBD68C,EA35AF6A6222EA99C5FFECA186742A86,VTS,1,,2013-01-13 04:32:00,2013-01-13 04:49:00,5,1020,5.09,-73.968399,40.758347,-73.883247,40.739552
468244D1361B8A3EB8D206CC394BC9E9,BD40831DBE6C587175967E26DC9219EF,VTS,1,,2013-01-13 04:29:00,2013-01-13 04:45:00,6,960,4.30,-73.992424,40.730427,-73.990318,40.757309
1DFC3445A6990A629C2F80FC902B812F,0A4C02DA346C5EC6E1317D68FDD6F566,VTS,1,,2013-01-13 04:45:00,2013-01-13 04:49:00,2,240,1.34,-73.964165,40.767738,-73.97683,40.751781
4F77374878F543A61B4BBCA11FE993C1,0361E7521DD702F23D4E2735B3841E6E,VTS,1,,2013-01-13 10:18:00,2013-01-13 10:32:00,1,840,2.82,-73.946411,40.772728,-73.981697,40.764725
6DFFB181BDDA9971FD2BBC638B4BBD4B,E7AE89148DDE3D1E3E07E991B95DB550,VTS,1,,2013-01-13 10:28:00,2013-01-13 10:32:00,1,240,.92,-73.992126,40.764248,-73.999611,40.758907
57596C3BB33F47B02E57C56BEB9D540A,448A5BC88637BAB7041C1EFCA880D7C6,VTS,1,,2013-01-13 10:28:00,2013-01-13 10:35:00,1,420,1.71,-73.955154,40.769081,-73.974709,40.762112
9553D25B85C8752E65F16E6DA0BB2CB1,0DB5558AD99D4A0FF8CCF911C2CAB427,VTS,1,,2013-01-13 10:29:00,2013-01-13 10:32:00,2,180,1.16,-74.005875,40.745342,-73.995178,40.757774
7AA7309257CD2500A5885C1368356E47,CFE40591DEDAAC4E43F12A60EF3D7D04,VTS,1,,2013-01-13 10:12:00,2013-01-13 10:33:00,2,1260,5.75,-73.972717,40.793564,-73.997749,40.722591
FCFFBC6FFBA23178D9C569CAE435020F,4A236F3DCDBA7E154FB16369629DAC61,VTS,1,,2013-01-13 10:25:00,2013-01-13 10:32:00,1,420,1.78,-73.970642,40.788513,-73.982323,40.768085
0F8F0EE14AA33E24EE9286E29A0C32FE,76000A30938041F073F887F2BE5F4B8F,VTS,1,,2013-01-13 10:27:00,2013-01-13 10:35:00,4,480,2.57,-73.991669,40.73114,-73.979767,40.759644
4D13C04349C49837B719781E629B1E27,FBE8D4DED2068123B2140DF37D76101C,VTS,1,,2013-01-13 10:24:00,2013-01-13 10:33:00,1,540,1.61,-73.964149,40.761299,-73.981918,40.773693
